Cragig_cell_cluster	Procro_cell_cluster	Cragig_gene	Procro_gene	Cragig_Expression (Fold-change)	Procro_Expression (Fold-change)	EC_score	final_score	One-to-one-ortholog (yes/no)
Cragig|Pro-2	Procro|Neo-1	Cragig_G4582	Procro_g28184	2.4869517111409976	2.984117540897639	0.7575363048566017	4.144533584803921	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2293	Procro_g36089	2.118475124197128	3.005487655643148	0.8036911453513793	4.118083515267669	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G17007	Procro_g29337	2.013735738264028	3.469264285947485	0.7502944403727412	4.1138644347295035	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G24594	Procro_g22037	2.1769705871187424	2.820143874603628	0.8221702410237463	4.1084788014175295	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G5115	Procro_g39265	2.284599541308319	2.8316229177906616	0.8021684534521425	4.104072257532547	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G21225	Procro_g2342	2.5458094553171318	2.4266251127402083	0.8253350352561308	4.103924459536407	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G28190	Procro_g31054	3.0963315937994254	2.1072172520805923	0.7880424655942445	4.100617462347375	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G32582	Procro_g27863	2.75239161292299	2.349841945499126	0.8028111983235051	4.09613023716326	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11965	Procro_g13240	2.2674041126815307	2.8278569638946838	0.8027723588533555	4.0903347534167755	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5652	Procro_g32264	2.5391032032422647	2.7104600280278666	0.7773205308525414	4.080593277674881	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G732	Procro_g28812	2.6605453580690543	2.6183756189096834	0.772209519801019	4.076433032700277	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3526	Procro_g13546	2.429330272373468	2.618756193317352	0.8075005883358817	4.076332791015739	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23412	Procro_g12705	2.2982582845345827	3.052448884974723	0.7614544747894036	4.074319917510605	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G2521	Procro_g30321	2.508029141770418	2.669299169183062	0.7798646474411024	4.037615317908574	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11860	Procro_g1176	2.1093787928663703	3.053718961742684	0.7803664869606258	4.029108456598563	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G18212	Procro_g7774	2.247012091150621	2.7417784950486084	0.8035865113561035	4.008924823050009	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G10525	Procro_g25110	2.2013203787210585	2.871273903661593	0.7897029719123388	4.005842780103118	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G10233	Procro_g12653	3.1731946367965262	1.9177473368562648	0.7811134432071509	3.9766032142077403	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G27008	Procro_g42451	2.145389186941412	2.834583009498974	0.7980452799387692	3.974243305595555	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G34615	Procro_g9775	2.4813979646675426	2.7251485494204086	0.7615171797237643	3.964874617508853	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G18432	Procro_g40013	2.096263906058516	2.977437129896195	0.780893326403055	3.9620192791413005	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G21245	Procro_g29740	1.9843130977997043	2.843711379716848	0.8203771774626095	3.9608010935854194	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G24596	Procro_g16136	2.09878352489516	2.876946106468383	0.7907664049960942	3.9346398328258894	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G30343	Procro_g28818	2.472338846622533	2.704290075929868	0.7571023682072648	3.919238016594645	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G9121	Procro_g37147	2.850472786632884	1.9522459035998885	0.8094426896689075	3.8875255343451482	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4502	Procro_g25967	2.2200487287147963	2.691478564872749	0.7914256965139725	3.887108909274909	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4890	Procro_g9021	3.277141343092009	1.7256385371228309	0.7759421119874418	3.881867586062184	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G14750	Procro_g37361	2.577406597564517	2.558901878482421	0.7554457775200211	3.8802025502699546	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G6859	Procro_g28773	1.8375691310906408	3.0351564382640546	0.7922734262748954	3.8605309821299354	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G25420	Procro_g750	2.156025622713213	2.678400919126043	0.793592171341735	3.83656305653033	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2035	Procro_g40916	1.535097742647364	3.141591873702979	0.8201563651166175	3.8356167565245256	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G35349	Procro_g19693	2.253749479614315	2.576180685869756	0.7904818540370704	3.817972152081422	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11948	Procro_g26205	2.077281523410652	2.920998419602547	0.7632403155764172	3.8148887610446702	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3494	Procro_g26280	2.4307467663917226	2.243858013063086	0.8152800267696773	3.8111119097315775	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4635	Procro_g39102	1.9052759250680724	2.914425471443032	0.7813369867267405	3.7658109660726495	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G12711	Procro_g5608	2.2644510900929875	2.4411632515318384	0.7995403104982791	3.7623283517878687	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G20685	Procro_g38805	2.5723054302927526	2.264555579359824	0.7735309705846218	3.7414617913794714	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27814	Procro_g17060	2.7038739204294244	1.9986988414890563	0.7922565618346222	3.725644128134679	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27147	Procro_g23451	1.8449365357291083	2.9760156293199342	0.7646445138868632	3.686314624715746	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23854	Procro_g39142	1.741265841256026	2.897210892905784	0.792304128321813	3.675084265601083	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G34688	Procro_g18734	2.363268081599199	2.36858090680596	0.7750427787682437	3.6673853886852372	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3773	Procro_g21457	2.517451237164805	1.973803184535446	0.8148184505817557	3.6595569690582574	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G32559	Procro_g38036	2.7169550878988638	1.8413751972070216	0.7975405883208664	3.6354534173441704	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3659	Procro_g18660	2.3272605250444194	2.232907866822327	0.7955841410651454	3.6279976531557305	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23471	Procro_g38621	2.2555798700347403	2.347058807343184	0.7863598610609217	3.619330310856529	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13720	Procro_g3037	2.1046351491612323	2.3491691037531	0.8060176125749424	3.5898446708101357	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2615	Procro_g14034	2.1379734167181166	2.2056550180810044	0.8236981596057892	3.5778387477554108	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G31071	Procro_g18489	2.0451061059209144	2.67763765674738	0.7571062398833469	3.575618772086322	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4590	Procro_g31654	2.3519763908960827	2.379204825945756	0.7549037006429152	3.5715862090061545	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G1087	Procro_g4542	1.9700907766631564	2.5701965682191985	0.7824125768850427	3.552377921307952	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G24036	Procro_g31560	2.4722947999230893	1.9575268567807185	0.7986573935366752	3.53790981817538	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G1433	Procro_g20037	2.052931966875091	2.399002072666215	0.7923759579319155	3.527605499231245	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G553	Procro_g28401	1.553234208565071	2.776453679828878	0.8071960805225207	3.494907093397425	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G18591	Procro_g35711	2.430923705637685	2.081781188694495	0.7647976888401843	3.4513062736030395	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13295	Procro_g20062	1.6993672694706392	2.878684181036266	0.7532061734155804	3.4482166147359536	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G14873	Procro_g39138	1.8453258277718163	2.712678252095305	0.7543304041386759	3.438241059631899	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G15222	Procro_g18361	1.5288424364236897	2.9145010871018804	0.7735376856778384	3.4370936658595816	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G19800	Procro_g4383	1.5625699420824857	3.029879028070665	0.7476125585923616	3.433372524781054	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G21620	Procro_g23811	2.4541990929825035	2.074505826567601	0.7579288562054166	3.432436139766454	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G30069	Procro_g36899	2.722464281863714	1.5681836651141448	0.7994108241719254	3.42999041152515	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13575	Procro_g25912	2.342324845912254	1.8269486929250596	0.8194694519469748	3.4165923018880378	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13588	Procro_g37350	1.5870717061969033	3.133424573200074	0.722753507858625	3.4117552447677535	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27237	Procro_g1443	2.4306052330288184	1.9518733840724647	0.7754683564544708	3.3984734904003937	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G5571	Procro_g19256	2.50537800708582	1.8538317347689668	0.7793060524523491	3.3971585357366774	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G3387	Procro_g39945	2.5151009274211105	2.115420183081771	0.7328810143092943	3.3936210082459515	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11218	Procro_g37907	2.400290539111341	2.1750400122314657	0.7279590156784891	3.3306531245592286	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13654	Procro_g36029	1.5649505902613072	2.9405205094275617	0.7368498363626598	3.3198556425424357	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G25620	Procro_g8272	1.9526120035349015	2.4166948704112152	0.7588862838375884	3.3158070565149993	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2645	Procro_g39230	2.54570189906938	1.745468714679018	0.7724503375326353	3.314716189000076	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23564	Procro_g7299	1.655318212960361	2.452830541138733	0.7987095856083916	3.2812177890041174	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4813	Procro_g26864	2.089447657851569	2.270887738603562	0.7503669131428936	3.271851411705732	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G14642	Procro_g8561	1.6574364148943033	2.4875234329035445	0.7891125205177766	3.2708397129407394	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G242	Procro_g41600	1.581161541948492	2.437893998421611	0.8054303627708223	3.237069361876375	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27302	Procro_g32371	2.380822539192127	1.676065363192187	0.7919401339108761	3.2128123486756475	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23072	Procro_g15063	2.431607177708549	1.606385264799265	0.7916954718116137	3.196860331942954	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G16803	Procro_g30369	2.6213996087393587	1.668443560026709	0.7426862813403027	3.186007670543971	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27714	Procro_g4031	2.5716409400109472	1.7773275562236248	0.7317507225424318	3.182360839433921	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5256	Procro_g17522	2.3004530316221694	2.195686541457758	0.7045362106720005	3.1676931374701582	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G827	Procro_g41170	2.1534117173044267	1.675334340364481	0.826934989120422	3.1661240795432968	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G10578	Procro_g4780	2.077525552471379	1.9877161935358851	0.756484007336726	3.0752903668121245	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G15840	Procro_g31007	1.5641732737703138	2.139023578220544	0.8273588098475417	3.0638725400943194	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G24860	Procro_g32590	1.917766831063926	2.3012446987842528	0.7231769029526581	3.051091691677162	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23578	Procro_g43218	1.914299312591208	1.9690408657359932	0.7846199786660503	3.046946287872105	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G12186	Procro_g42871	1.8959137533275616	1.8632026844083087	0.8094478915870399	3.0428088747554844	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G1543	Procro_g28396	1.6675552858729457	2.2615610418105736	0.7669049376379271	3.0132587122542906	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G35174	Procro_g37213	2.0287324260179296	1.732136737468744	0.8007087880459989	3.0113609898949836	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G1559	Procro_g10515	2.2223864016483805	1.683699943268617	0.769833112001806	3.0070346066552123	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2175	Procro_g24621	2.019967261286522	2.2792530756697524	0.6984799332188749	3.0029191338504475	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3343	Procro_g34007	1.8190198186435496	2.2521808618780352	0.7346270166127163	2.9908140099632323	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G16789	Procro_g11939	2.9190376489054723	1.681010834724716	0.6465507476009938	2.9741647860919165	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G26515	Procro_g5846	1.8913044093517857	2.145980342050602	0.7331784120617726	2.9600500230744107	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3711	Procro_g38285	2.1373994231630635	3.059523419575224	0.5692427566795013	2.958310685251013	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11483	Procro_g26365	1.843867669353184	2.328002376754738	0.6989579077196111	2.915961558705711	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2226	Procro_g16580	1.954000073536964	2.3409418450266504	0.6758592636048318	2.9027762823059278	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4038	Procro_g40583	1.977462368604161	1.7680253933452754	0.7736478882691586	2.8976886975701586	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23411	Procro_g31281	1.8799820011362336	1.7660612755602525	0.792114987675839	2.8880855251860122	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G20557	Procro_g26994	1.8806211349137696	1.6818407120147494	0.8024140011236638	2.85856926444431	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G26493	Procro_g2044	2.0946800569981097	1.717482019715669	0.7453329352397083	2.8413299502465827	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G26474	Procro_g37217	1.8212895536940263	2.0453442114351965	0.7343139731974376	2.8393232029714075	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G12256	Procro_g6810	1.5448809063068336	1.9526288747698983	0.8043329662247369	2.813162416613478	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G14754	Procro_g24686	1.8140458379533155	2.7295869913062374	0.6037034394203856	2.74300676648737	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G21626	Procro_g22222	1.8770122388653208	1.8696341272217567	0.728169753996839	2.7281945627067783	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G16238	Procro_g25742	1.5415755540410212	2.133353767956832	0.7374387205227081	2.71003517722548	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3508	Procro_g7968	1.5969042411484755	1.8868058154738292	0.7733325888862447	2.694066517016773	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5479	Procro_g15190	1.9059556316303925	2.0252753582322174	0.6825534839908168	2.683275408503392	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5417	Procro_g9759	1.7822272125774852	1.7208928320370127	0.7656418408183184	2.6821352795661935	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G13246	Procro_g39242	1.97873721460242	1.835186652269152	0.7020318679414095	2.677496096446173	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G10773	Procro_g13527	1.5569047725393488	1.8558084151201075	0.7751566161927086	2.645387206582336	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G3388	Procro_g12546	1.793542443338242	1.6575938151970824	0.7652549050219113	2.6409989497431243	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G3525	Procro_g13290	1.6411854402690085	1.90284235563212	0.7446674030772685	2.639121975207349	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G24630	Procro_g23457	1.7164758590107811	1.8213668307739737	0.7439583810488475	2.6320077198977665	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G30875	Procro_g15320	1.881698842504448	1.629157043646847	0.7479786151958873	2.626045123875775	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G2104	Procro_g28416	1.6815768710357435	1.549414105673502	0.8096067195011513	2.615832005391393	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5284	Procro_g6858	1.8439440183956468	1.513135118782737	0.7785123697115799	2.6135276343940497	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G14526	Procro_g30243	1.982455696832492	1.5322592730777542	0.7405422855960505	2.6027950570359875	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G24863	Procro_g22668	1.843917339755885	1.8348275968314665	0.7055117035411452	2.595397607105105	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G25213	Procro_g2070	1.773619249823183	1.624982917673429	0.7600402798155768	2.5830745423659507	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G5802	Procro_g9771	1.6189546055606638	1.5917227882043432	0.795490343370734	2.554062862418779	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G35526	Procro_g33398	1.7067272691833502	1.5342983727421695	0.7854109203726892	2.545536932376208	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G22467	Procro_g26039	1.7538378453823975	1.8962676492161348	0.6960765154432785	2.5407527136805106	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4644	Procro_g30092	2.199283164236795	1.6133018272174038	0.6650274162478184	2.5354735460919966	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G26314	Procro_g8223	1.9087042037219928	1.990984885936324	0.6469426045913493	2.5228750167600196	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G30744	Procro_g32978	1.840040572944676	1.5113150407423523	0.7488615691136584	2.5097014235235355	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G17844	Procro_g30014	1.5772470980696025	2.814517731616919	0.5704610674586068	2.5053308527701397	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G16610	Procro_g37988	1.692355905148503	1.6655354723736735	0.7428297038445865	2.494341457507089	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23429	Procro_g15467	1.7139549441483135	1.6700721820246147	0.7345857107324947	2.485857971617782	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G19966	Procro_g7229	1.5672504082537495	1.880830934765356	0.7178693591834527	2.4752719441255446	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G6936	Procro_g1070	1.7634610948642462	1.5323806242561304	0.7451683319944218	2.4559568763545587	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G31785	Procro_g33684	1.5574496549732626	1.5965081450426282	0.777704347017269	2.4528466913813802	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G24690	Procro_g24942	1.7421059755438126	1.5858890099485958	0.7352276113456273	2.446833803753809	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G1027	Procro_g19186	1.6988434828324384	1.5641023264171694	0.7438611215927668	2.4271785293648316	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G10232	Procro_g23437	1.6288881867899363	1.535671423028729	0.7648158655326895	2.4203053970132533	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G27423	Procro_g9853	1.6762310706340542	1.6298625477750237	0.7316190743904809	2.418801152948725	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G15119	Procro_g28090	1.5493622873363724	1.6940664806593193	0.7417543091154604	2.4058272649698536	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G2902	Procro_g42916	1.7349346333142726	1.7361563519970962	0.6884829929416171	2.389787110339838	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G28921	Procro_g10850	1.6806810412012738	1.757761546475782	0.6949933313170489	2.3896946685520906	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G20184	Procro_g38965	1.7261698751129575	1.554178679672849	0.7262988860103757	2.382513501066677	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G20956	Procro_g4204	1.5090116612261784	1.5278386616283082	0.7682260983926709	2.332987674929025	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G31050	Procro_g29164	1.686061862847711	2.437445560734113	0.5648935189461656	2.3293426189077735	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G22383	Procro_g16199	2.2581361156627566	1.5362713640388812	0.6126324701467137	2.324577227032781	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11210	Procro_g798	1.5572288531576537	1.5936749020314187	0.7367168468249612	2.321323879171823	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3937	Procro_g3800	1.5596332804677897	1.559308974921971	0.7427263682908031	2.3165206542543633	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G3197	Procro_g21263	1.6756405898163238	1.5434975397866173	0.7121067021736327	2.2923698373129464	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G35409	Procro_g5344	1.706639959788481	1.584431986119277	0.6858001752651642	2.2570177173138055	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23922	Procro_g20635	1.7897383743743782	1.6805425740838296	0.6435241696075793	2.2332096656615708	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G15885	Procro_g14138	2.027140994188004	1.661232057595889	0.5999810078246854	2.212953780842711	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G1678	Procro_g31756	1.5622533826925953	1.5522440669622912	0.7048221608148203	2.1951668223180043	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G23865	Procro_g26052	1.8593583112116516	1.5117015289247755	0.6497285687578033	2.1902738851287498	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G32517	Procro_g3666	1.7244635340046055	1.5940722682372463	0.6596200287111202	2.188972681153651	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G19460	Procro_g11622	1.5664064516630052	2.254457855891829	0.562358550955546	2.1486957153943025	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G650	Procro_g18389	1.6552343642866691	1.6177895771715969	0.6453042616020592	2.112096297748588	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G31998	Procro_g1768	1.6147226745247605	1.926656021938704	0.5801986562389906	2.05470316092149	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G11926	Procro_g34563	1.766048766548597	1.6803265585098226	0.5909610809042828	2.036673687298373	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G5824	Procro_g19210	2.418100512960644	1.692827909236266	0.4741142495825732	1.9490497439775596	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4332	Procro_g17793	1.6671899513890218	1.533438087291309	0.5993641607841017	1.9183417383857018	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4608	Procro_g11163	1.724878925763352	2.0748640995288152	0.5010416727224172	1.903829601307725	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G4651	Procro_g21437	1.6115279265207492	1.784020178215624	0.5471265333829561	1.8577944634794787	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G14401	Procro_g31938	1.586161285035988	1.6084142995144954	0.5720232877437782	1.8273716288205695	n
Cragig|Pro-2	Procro|Neo-1	Cragig_G6805	Procro_g31595	1.5186134293124818	2.065485271984636	0.30578315734464606	1.0959570171174784	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G10631	Procro_g7575	1.6122753636814142	2.217492929338797	0.24055263038285865	0.9212608366428824	y
Cragig|Pro-2	Procro|Neo-1	Cragig_G12955	Procro_g43049	1.6032813839143207	3.779706139439198	0.114185307510401	0.6146580856787734	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G32299	Procro_g8895	5.354817798292645	2.232965136768453	0.7894077916117425	5.989854969995847	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G20994	Procro_g9024	4.79267581586041	1.88286129927035	0.7699922987062079	5.140112168378142	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G13381	Procro_g7045	3.74669545018756	2.603982616925645	0.7849488912986254	4.984957707775008	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G2896	Procro_g13766	4.440646768912836	1.7522876631582718	0.8044448768133198	4.981874376320408	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G27918	Procro_g6131	2.4628974934075925	3.4799208680104083	0.8341580955435663	4.957250046521776	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G15772	Procro_g24893	2.214430170771145	4.262150976877109	0.7601697740424422	4.923301227575314	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G23100	Procro_g22547	1.6435921098070831	4.004928347900108	0.8000967208404516	4.519362695811731	n
Cragig|Pro-2	Procro|Myo-p2	Cragig_G22591	Procro_g110	2.449838109295816	2.898906805233758	0.8319891992549672	4.450097998458538	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G4452	Procro_g14800	3.7725576051941343	2.156000496344062	0.7415404976435833	4.396265924923532	n
Cragig|Pro-2	Procro|Myo-p2	Cragig_G3357	Procro_g36131	3.619353243456997	2.3541974691559084	0.7296642929442547	4.358686657085344	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G22119	Procro_g33015	3.152058825420148	2.202450922245133	0.8048656573355986	4.309661007764487	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G17022	Procro_g27029	2.152855234063011	3.0403103251406494	0.8075598625906103	4.193792065400797	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G16773	Procro_g32815	3.014796865663324	2.279941908712228	0.7899583613776182	4.18262316612825	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G2172	Procro_g24985	2.8859340580766104	2.2879919782257514	0.7980036092721808	4.128811651076593	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G4972	Procro_g37017	2.633095656819007	2.4639578328321057	0.8072759617338766	4.114728757867114	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G4085	Procro_g2194	2.96082988396727	2.3039930688741945	0.7779431273271017	4.095732832756996	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G12546	Procro_g19758	2.871802126393673	2.1903349530289806	0.8090478361780528	4.095511050543585	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G25932	Procro_g3965	2.8559901965011227	2.429362446196078	0.7733216799167415	4.087277784602989	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G1350	Procro_g8091	2.873367715884119	2.3965502402353103	0.7728922664694858	4.073078833213386	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G1434	Procro_g17094	1.8387749599886687	3.2691391996770665	0.7941740018557115	4.056572629317191	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G26391	Procro_g5866	2.94942837856319	2.2489142975809204	0.7779664509473772	4.044136202568124	n
Cragig|Pro-2	Procro|Myo-p2	Cragig_G12279	Procro_g37775	2.708467002516327	2.3839594328910594	0.793378715152301	4.040222742331124	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G15236	Procro_g21506	2.844684908751724	2.358748451098349	0.7714811078149598	4.014350532898454	n
Cragig|Pro-2	Procro|Myo-p2	Cragig_G10665	Procro_g24395	1.6409129779035283	3.4280595605437583	0.7872838295701992	3.9907201120549534	y
Cragig|Pro-2	Procro|Myo-p2	Cragig_G740	Procro_g43046	2.8544376328158854	2.0884434827595846	0.8064182140210118	3.986029361340557	y
